year,state,totalvotes,county_name,party,candidate,votes
2016,WISCONSIN,10758,KEWAUNEE,REPUBLICAN,DONALD TRUMP,6616
2016,WISCONSIN,10758,KEWAUNEE,OTHER,OTHER,519
2016,WISCONSIN,62968,LA CROSSE,DEMOCRAT,HILLARY CLINTON,32406
2016,WISCONSIN,62968,LA CROSSE,REPUBLICAN,DONALD TRUMP,26389
2016,WISCONSIN,62968,LA CROSSE,OTHER,OTHER,4173
2016,WISCONSIN,7662,LAFAYETTE,DEMOCRAT,HILLARY CLINTON,3288
2016,WISCONSIN,7662,LAFAYETTE,REPUBLICAN,DONALD TRUMP,3977
2016,WISCONSIN,7662,LAFAYETTE,OTHER,OTHER,397
2016,WISCONSIN,10132,LANGLADE,DEMOCRAT,HILLARY CLINTON,3260
2016,WISCONSIN,10132,LANGLADE,REPUBLICAN,DONALD TRUMP,6436
2016,WISCONSIN,10132,LANGLADE,OTHER,OTHER,436
2016,WISCONSIN,14706,LINCOLN,DEMOCRAT,HILLARY CLINTON,5370
2016,WISCONSIN,14706,LINCOLN,REPUBLICAN,DONALD TRUMP,8400
2016,WISCONSIN,14706,LINCOLN,OTHER,OTHER,936
2016,WISCONSIN,40346,MANITOWOC,DEMOCRAT,HILLARY CLINTON,14506
2016,WISCONSIN,40346,MANITOWOC,REPUBLICAN,DONALD TRUMP,23193
2016,WISCONSIN,40346,MANITOWOC,OTHER,OTHER,2647
2016,WISCONSIN,69515,MARATHON,DEMOCRAT,HILLARY CLINTON,26477
2016,WISCONSIN,69515,MARATHON,REPUBLICAN,DONALD TRUMP,39013
2016,WISCONSIN,69515,MARATHON,OTHER,OTHER,4025
2016,WISCONSIN,20046,MARINETTE,DEMOCRAT,HILLARY CLINTON,6243
2016,WISCONSIN,20046,MARINETTE,REPUBLICAN,DONALD TRUMP,12995
2016,WISCONSIN,20046,MARINETTE,OTHER,OTHER,808
2016,WISCONSIN,7893,MARQUETTE,DEMOCRAT,HILLARY CLINTON,2809
2016,WISCONSIN,7893,MARQUETTE,REPUBLICAN,DONALD TRUMP,4714
2016,WISCONSIN,7893,MARQUETTE,OTHER,OTHER,370
2016,WISCONSIN,1279,MENOMINEE,DEMOCRAT,HILLARY CLINTON,1003
2016,WISCONSIN,1279,MENOMINEE,REPUBLICAN,DONALD TRUMP,269
2016,WISCONSIN,1279,MENOMINEE,OTHER,OTHER,7
2016,WISCONSIN,440247,MILWAUKEE,DEMOCRAT,HILLARY CLINTON,288797
2016,WISCONSIN,440247,MILWAUKEE,REPUBLICAN,DONALD TRUMP,125846
2016,WISCONSIN,440247,MILWAUKEE,OTHER,OTHER,25604
2016,WISCONSIN,19670,MONROE,DEMOCRAT,HILLARY CLINTON,7048
2016,WISCONSIN,19670,MONROE,REPUBLICAN,DONALD TRUMP,11352
2016,WISCONSIN,19670,MONROE,OTHER,OTHER,1270
2016,WISCONSIN,19978,OCONTO,DEMOCRAT,HILLARY CLINTON,5884
2016,WISCONSIN,19978,OCONTO,REPUBLICAN,DONALD TRUMP,13253
2016,WISCONSIN,19978,OCONTO,OTHER,OTHER,841
2016,WISCONSIN,21473,ONEIDA,DEMOCRAT,HILLARY CLINTON,8104
2016,WISCONSIN,21473,ONEIDA,REPUBLICAN,DONALD TRUMP,12117
2016,WISCONSIN,21473,ONEIDA,OTHER,OTHER,1252
2016,WISCONSIN,93868,OUTAGAMIE,DEMOCRAT,HILLARY CLINTON,38087
2016,WISCONSIN,93868,OUTAGAMIE,REPUBLICAN,DONALD TRUMP,49884
2016,WISCONSIN,93868,OUTAGAMIE,OTHER,OTHER,5897
2016,WISCONSIN,54523,OZAUKEE,DEMOCRAT,HILLARY CLINTON,20168
2016,WISCONSIN,54523,OZAUKEE,REPUBLICAN,DONALD TRUMP,30430
2016,WISCONSIN,54523,OZAUKEE,OTHER,OTHER,3925
2016,WISCONSIN,3739,PEPIN,DEMOCRAT,HILLARY CLINTON,1345
2016,WISCONSIN,3739,PEPIN,REPUBLICAN,DONALD TRUMP,2206
2016,WISCONSIN,3739,PEPIN,OTHER,OTHER,188
2016,WISCONSIN,21189,PIERCE,DEMOCRAT,HILLARY CLINTON,8382
2016,WISCONSIN,21189,PIERCE,REPUBLICAN,DONALD TRUMP,11258
2016,WISCONSIN,21189,PIERCE,OTHER,OTHER,1549
2016,WISCONSIN,22749,POLK,DEMOCRAT,HILLARY CLINTON,7570
2016,WISCONSIN,22749,POLK,REPUBLICAN,DONALD TRUMP,13815
2016,WISCONSIN,22749,POLK,OTHER,OTHER,1364
2016,WISCONSIN,38496,PORTAGE,DEMOCRAT,HILLARY CLINTON,18521
2016,WISCONSIN,38496,PORTAGE,REPUBLICAN,DONALD TRUMP,17306
2016,WISCONSIN,38496,PORTAGE,OTHER,OTHER,2669
2016,WISCONSIN,7577,PRICE,DEMOCRAT,HILLARY CLINTON,2669
2016,WISCONSIN,7577,PRICE,REPUBLICAN,DONALD TRUMP,4562
2016,WISCONSIN,7577,PRICE,OTHER,OTHER,346
2016,WISCONSIN,94133,RACINE,DEMOCRAT,HILLARY CLINTON,42512
2016,WISCONSIN,94133,RACINE,REPUBLICAN,DONALD TRUMP,46611
2016,WISCONSIN,94133,RACINE,OTHER,OTHER,5010
2016,WISCONSIN,8055,RICHLAND,DEMOCRAT,HILLARY CLINTON,3577
2016,WISCONSIN,8055,RICHLAND,REPUBLICAN,DONALD TRUMP,4023
2016,WISCONSIN,8055,RICHLAND,OTHER,OTHER,455
2016,WISCONSIN,76068,ROCK,DEMOCRAT,HILLARY CLINTON,39343
2016,WISCONSIN,76068,ROCK,REPUBLICAN,DONALD TRUMP,31488
2016,WISCONSIN,76068,ROCK,OTHER,OTHER,5237
2016,WISCONSIN,7087,RUSK,DEMOCRAT,HILLARY CLINTON,2171
2016,WISCONSIN,7087,RUSK,REPUBLICAN,DONALD TRUMP,4564
2016,WISCONSIN,7087,RUSK,OTHER,OTHER,352
2016,WISCONSIN,47508,ST. CROIX,DEMOCRAT,HILLARY CLINTON,17486
2016,WISCONSIN,47508,ST. CROIX,REPUBLICAN,DONALD TRUMP,26220
2016,WISCONSIN,47508,ST. CROIX,OTHER,OTHER,3802
2016,WISCONSIN,31318,SAUK,DEMOCRAT,HILLARY CLINTON,14692
2016,WISCONSIN,31318,SAUK,REPUBLICAN,DONALD TRUMP,14791
2016,WISCONSIN,31318,SAUK,OTHER,OTHER,1835
2016,WISCONSIN,9121,SAWYER,DEMOCRAT,HILLARY CLINTON,3504
2016,WISCONSIN,9121,SAWYER,REPUBLICAN,DONALD TRUMP,5185
2016,WISCONSIN,9121,SAWYER,OTHER,OTHER,432
2016,WISCONSIN,19751,SHAWANO,DEMOCRAT,HILLARY CLINTON,6056
2016,WISCONSIN,19751,SHAWANO,REPUBLICAN,DONALD TRUMP,12742
2016,WISCONSIN,19751,SHAWANO,OTHER,OTHER,953
2016,WISCONSIN,59655,SHEBOYGAN,DEMOCRAT,HILLARY CLINTON,22956
2016,WISCONSIN,59655,SHEBOYGAN,REPUBLICAN,DONALD TRUMP,32458
2016,WISCONSIN,59655,SHEBOYGAN,OTHER,OTHER,4241
2016,WISCONSIN,9484,TAYLOR,DEMOCRAT,HILLARY CLINTON,2398
2016,WISCONSIN,9484,TAYLOR,REPUBLICAN,DONALD TRUMP,6589
2016,WISCONSIN,9484,TAYLOR,OTHER,OTHER,497
2016,WISCONSIN,13675,TREMPEALEAU,DEMOCRAT,HILLARY CLINTON,5636
2016,WISCONSIN,13675,TREMPEALEAU,REPUBLICAN,DONALD TRUMP,7364
2016,WISCONSIN,13675,TREMPEALEAU,OTHER,OTHER,675
2016,WISCONSIN,14213,VERNON,DEMOCRAT,HILLARY CLINTON,6352
2016,WISCONSIN,14213,VERNON,REPUBLICAN,DONALD TRUMP,6996
2016,WISCONSIN,14213,VERNON,OTHER,OTHER,865
2016,WISCONSIN,13612,VILAS,DEMOCRAT,HILLARY CLINTON,4770
2016,WISCONSIN,13612,VILAS,REPUBLICAN,DONALD TRUMP,8169
2016,WISCONSIN,13612,VILAS,OTHER,OTHER,673
2016,WISCONSIN,51324,WALWORTH,DEMOCRAT,HILLARY CLINTON,18706
2016,WISCONSIN,51324,WALWORTH,REPUBLICAN,DONALD TRUMP,28851
2016,WISCONSIN,51324,WALWORTH,OTHER,OTHER,3767
2016,WISCONSIN,9148,WASHBURN,DEMOCRAT,HILLARY CLINTON,3284
2016,WISCONSIN,9148,WASHBURN,REPUBLICAN,DONALD TRUMP,5404
2016,WISCONSIN,9148,WASHBURN,OTHER,OTHER,460
2016,WISCONSIN,78003,WASHINGTON,DEMOCRAT,HILLARY CLINTON,20855
2016,WISCONSIN,78003,WASHINGTON,REPUBLICAN,DONALD TRUMP,51729
2016,WISCONSIN,78003,WASHINGTON,OTHER,OTHER,5419
2016,WISCONSIN,239042,WAUKESHA,DEMOCRAT,HILLARY CLINTON,79200
2016,WISCONSIN,239042,WAUKESHA,REPUBLICAN,DONALD TRUMP,142521
2016,WISCONSIN,239042,WAUKESHA,OTHER,OTHER,17321
2016,WISCONSIN,26024,WAUPACA,DEMOCRAT,HILLARY CLINTON,8440
2016,WISCONSIN,26024,WAUPACA,REPUBLICAN,DONALD TRUMP,16189
2016,WISCONSIN,26024,WAUPACA,OTHER,OTHER,1395
2016,WISCONSIN,11999,WAUSHARA,DEMOCRAT,HILLARY CLINTON,3792
2016,WISCONSIN,11999,WAUSHARA,REPUBLICAN,DONALD TRUMP,7669
2016,WISCONSIN,11999,WAUSHARA,OTHER,OTHER,538
2016,WISCONSIN,87144,WINNEBAGO,DEMOCRAT,HILLARY CLINTON,37054
2016,WISCONSIN,87144,WINNEBAGO,REPUBLICAN,DONALD TRUMP,43448
2016,WISCONSIN,87144,WINNEBAGO,OTHER,OTHER,6642
2016,WISCONSIN,37800,WOOD,DEMOCRAT,HILLARY CLINTON,14232
2016,WISCONSIN,37800,WOOD,REPUBLICAN,DONALD TRUMP,21503
2016,WISCONSIN,37800,WOOD,OTHER,OTHER,2065
2016,WYOMING,17060,ALBANY,DEMOCRAT,HILLARY CLINTON,6890
2016,WYOMING,17060,ALBANY,REPUBLICAN,DONALD TRUMP,7602
2016,WYOMING,17060,ALBANY,OTHER,OTHER,2568
2016,WYOMING,5317,BIG HORN,DEMOCRAT,HILLARY CLINTON,604
2016,WYOMING,5317,BIG HORN,REPUBLICAN,DONALD TRUMP,4067
2016,WYOMING,5317,BIG HORN,OTHER,OTHER,646
2016,WYOMING,18199,CAMPBELL,DEMOCRAT,HILLARY CLINTON,1324
2016,WYOMING,18199,CAMPBELL,REPUBLICAN,DONALD TRUMP,15778
2016,WYOMING,18199,CAMPBELL,OTHER,OTHER,1097
2016,WYOMING,6374,CARBON,DEMOCRAT,HILLARY CLINTON,1279
2016,WYOMING,6374,CARBON,REPUBLICAN,DONALD TRUMP,4409
2016,WYOMING,6374,CARBON,OTHER,OTHER,686
2016,WYOMING,6654,CONVERSE,DEMOCRAT,HILLARY CLINTON,668
2016,WYOMING,6654,CONVERSE,REPUBLICAN,DONALD TRUMP,5520
2016,WYOMING,6654,CONVERSE,OTHER,OTHER,466
2016,WYOMING,3826,CROOK,DEMOCRAT,HILLARY CLINTON,273
2016,WYOMING,3826,CROOK,REPUBLICAN,DONALD TRUMP,3348
2016,WYOMING,3826,CROOK,OTHER,OTHER,205
2016,WYOMING,17023,FREMONT,DEMOCRAT,HILLARY CLINTON,4200
2016,WYOMING,17023,FREMONT,REPUBLICAN,DONALD TRUMP,11167
2016,WYOMING,17023,FREMONT,OTHER,OTHER,1656
2016,WYOMING,5796,GOSHEN,DEMOCRAT,HILLARY CLINTON,924
2016,WYOMING,5796,GOSHEN,REPUBLICAN,DONALD TRUMP,4418
2016,WYOMING,5796,GOSHEN,OTHER,OTHER,454
2016,WYOMING,2586,HOT SPRINGS,DEMOCRAT,HILLARY CLINTON,400
2016,WYOMING,2586,HOT SPRINGS,REPUBLICAN,DONALD TRUMP,1939
2016,WYOMING,2586,HOT SPRINGS,OTHER,OTHER,247
2016,WYOMING,4417,JOHNSON,DEMOCRAT,HILLARY CLINTON,638
2016,WYOMING,4417,JOHNSON,REPUBLICAN,DONALD TRUMP,3477
2016,WYOMING,4417,JOHNSON,OTHER,OTHER,302
2016,WYOMING,40969,LARAMIE,DEMOCRAT,HILLARY CLINTON,11573
2016,WYOMING,40969,LARAMIE,REPUBLICAN,DONALD TRUMP,24847
2016,WYOMING,40969,LARAMIE,OTHER,OTHER,4549
2016,WYOMING,8875,LINCOLN,DEMOCRAT,HILLARY CLINTON,1105
2016,WYOMING,8875,LINCOLN,REPUBLICAN,DONALD TRUMP,6779
2016,WYOMING,8875,LINCOLN,OTHER,OTHER,991
2016,WYOMING,33348,NATRONA,DEMOCRAT,HILLARY CLINTON,6577
2016,WYOMING,33348,NATRONA,REPUBLICAN,DONALD TRUMP,23552
2016,WYOMING,33348,NATRONA,OTHER,OTHER,3219
2016,WYOMING,1314,NIOBRARA,DEMOCRAT,HILLARY CLINTON,115
2016,WYOMING,1314,NIOBRARA,REPUBLICAN,DONALD TRUMP,1116
2016,WYOMING,1314,NIOBRARA,OTHER,OTHER,83
2016,WYOMING,15095,PARK,DEMOCRAT,HILLARY CLINTON,2535
2016,WYOMING,15095,PARK,REPUBLICAN,DONALD TRUMP,11115
2016,WYOMING,15095,PARK,OTHER,OTHER,1445
2016,WYOMING,4529,PLATTE,DEMOCRAT,HILLARY CLINTON,719
2016,WYOMING,4529,PLATTE,REPUBLICAN,DONALD TRUMP,3437
2016,WYOMING,4529,PLATTE,OTHER,OTHER,373
2016,WYOMING,14510,SHERIDAN,DEMOCRAT,HILLARY CLINTON,2927
2016,WYOMING,14510,SHERIDAN,REPUBLICAN,DONALD TRUMP,10266
2016,WYOMING,14510,SHERIDAN,OTHER,OTHER,1317
2016,WYOMING,4390,SUBLETTE,DEMOCRAT,HILLARY CLINTON,644
2016,WYOMING,4390,SUBLETTE,REPUBLICAN,DONALD TRUMP,3409
2016,WYOMING,4390,SUBLETTE,OTHER,OTHER,337
2016,WYOMING,17130,SWEETWATER,DEMOCRAT,HILLARY CLINTON,3231
2016,WYOMING,17130,SWEETWATER,REPUBLICAN,DONALD TRUMP,12154
2016,WYOMING,17130,SWEETWATER,OTHER,OTHER,1745
2016,WYOMING,12627,TETON,DEMOCRAT,HILLARY CLINTON,7314
2016,WYOMING,12627,TETON,REPUBLICAN,DONALD TRUMP,3921
2016,WYOMING,12627,TETON,OTHER,OTHER,1392
2016,WYOMING,8470,UINTA,DEMOCRAT,HILLARY CLINTON,1202
2016,WYOMING,8470,UINTA,REPUBLICAN,DONALD TRUMP,6154
2016,WYOMING,8470,UINTA,OTHER,OTHER,1114
2016,WYOMING,3814,WASHAKIE,DEMOCRAT,HILLARY CLINTON,532
2016,WYOMING,3814,WASHAKIE,REPUBLICAN,DONALD TRUMP,2911
2016,WYOMING,3814,WASHAKIE,OTHER,OTHER,371
2016,WYOMING,3526,WESTON,DEMOCRAT,HILLARY CLINTON,299
2016,WYOMING,3526,WESTON,REPUBLICAN,DONALD TRUMP,3033
2016,WYOMING,3526,WESTON,OTHER,OTHER,194
2016,CONNECTICUT,2616,STATEWIDE WRITEIN,DEMOCRAT,HILLARY CLINTON,0
2016,MAINE,3986,MAINE UOCAVA,DEMOCRAT,HILLARY CLINTON,3017
2016,RHODE ISLAND,728,FEDERAL PRECINCT,DEMOCRAT,HILLARY CLINTON,637
2016,CONNECTICUT,2616,STATEWIDE WRITEIN,REPUBLICAN,DONALD TRUMP,0
2016,MAINE,3986,MAINE UOCAVA,REPUBLICAN,DONALD TRUMP,648
2016,RHODE ISLAND,728,FEDERAL PRECINCT,REPUBLICAN,DONALD TRUMP,53
2016,CONNECTICUT,2616,STATEWIDE WRITEIN,OTHER,OTHER,2616
2016,MAINE,3986,MAINE UOCAVA,OTHER,OTHER,321
2016,RHODE ISLAND,728,FEDERAL PRECINCT,OTHER,OTHER,38
2000,ALASKA,6656,DISTRICT 1,DEMOCRAT,AL GORE,1284
2000,ALASKA,6656,DISTRICT 1,REPUBLICAN,GEORGE W. BUSH,4681
2000,ALASKA,6656,DISTRICT 1,OTHER,OTHER,691
2000,ALASKA,7388,DISTRICT 2,DEMOCRAT,AL GORE,2081
2000,ALASKA,7388,DISTRICT 2,REPUBLICAN,GEORGE W. BUSH,4235
2000,ALASKA,7388,DISTRICT 2,OTHER,OTHER,1072
2000,ALASKA,8225,DISTRICT 3,DEMOCRAT,AL GORE,3693
2000,ALASKA,8225,DISTRICT 3,REPUBLICAN,GEORGE W. BUSH,3135
2000,ALASKA,8225,DISTRICT 3,OTHER,OTHER,1397
2000,ALASKA,7823,DISTRICT 4,DEMOCRAT,AL GORE,2715
2000,ALASKA,7823,DISTRICT 4,REPUBLICAN,GEORGE W. BUSH,4127
2000,ALASKA,7823,DISTRICT 4,OTHER,OTHER,981
2000,ALASKA,6437,DISTRICT 5,DEMOCRAT,AL GORE,1931
2000,ALASKA,6437,DISTRICT 5,REPUBLICAN,GEORGE W. BUSH,3545
2000,ALASKA,6437,DISTRICT 5,OTHER,OTHER,961
2000,ALASKA,6100,DISTRICT 6,DEMOCRAT,AL GORE,1542
2000,ALASKA,6100,DISTRICT 6,REPUBLICAN,GEORGE W. BUSH,3862
2000,ALASKA,6100,DISTRICT 6,OTHER,OTHER,696
2000,ALASKA,8677,DISTRICT 7,DEMOCRAT,AL GORE,1893
2000,ALASKA,8677,DISTRICT 7,REPUBLICAN,GEORGE W. BUSH,4868
2000,ALASKA,8677,DISTRICT 7,OTHER,OTHER,1916
2000,ALASKA,7978,DISTRICT 8,DEMOCRAT,AL GORE,1498
2000,ALASKA,7978,DISTRICT 8,REPUBLICAN,GEORGE W. BUSH,5371
2000,ALASKA,7978,DISTRICT 8,OTHER,OTHER,1109
2000,ALASKA,6800,DISTRICT 9,DEMOCRAT,AL GORE,1203
2000,ALASKA,6800,DISTRICT 9,REPUBLICAN,GEORGE W. BUSH,4789
2000,ALASKA,6800,DISTRICT 9,OTHER,OTHER,808
2000,ALASKA,8884,DISTRICT 10,DEMOCRAT,AL GORE,2194
2000,ALASKA,8884,DISTRICT 10,REPUBLICAN,GEORGE W. BUSH,5673
2000,ALASKA,8884,DISTRICT 10,OTHER,OTHER,1017
2000,ALASKA,6980,DISTRICT 11,DEMOCRAT,AL GORE,2043
2000,ALASKA,6980,DISTRICT 11,REPUBLICAN,GEORGE W. BUSH,3960
2000,ALASKA,6980,DISTRICT 11,OTHER,OTHER,977
2000,ALASKA,7601,DISTRICT 12,DEMOCRAT,AL GORE,2051
2000,ALASKA,7601,DISTRICT 12,REPUBLICAN,GEORGE W. BUSH,4626
2000,ALASKA,7601,DISTRICT 12,OTHER,OTHER,924
2000,ALASKA,7943,DISTRICT 13,DEMOCRAT,AL GORE,2661
2000,ALASKA,7943,DISTRICT 13,REPUBLICAN,GEORGE W. BUSH,3853
2000,ALASKA,7943,DISTRICT 13,OTHER,OTHER,1429
2000,ALASKA,5868,DISTRICT 14,DEMOCRAT,AL GORE,1626
2000,ALASKA,5868,DISTRICT 14,REPUBLICAN,GEORGE W. BUSH,3750
2000,ALASKA,5868,DISTRICT 14,OTHER,OTHER,492
2000,ALASKA,5870,DISTRICT 15,DEMOCRAT,AL GORE,2106
2000,ALASKA,5870,DISTRICT 15,REPUBLICAN,GEORGE W. BUSH,2453
2000,ALASKA,5870,DISTRICT 15,OTHER,OTHER,1311
2000,ALASKA,4685,DISTRICT 16,DEMOCRAT,AL GORE,1969
2000,ALASKA,4685,DISTRICT 16,REPUBLICAN,GEORGE W. BUSH,1980
2000,ALASKA,4685,DISTRICT 16,OTHER,OTHER,736
2000,ALASKA,7704,DISTRICT 17,DEMOCRAT,AL GORE,2230
2000,ALASKA,7704,DISTRICT 17,REPUBLICAN,GEORGE W. BUSH,4564
2000,ALASKA,7704,DISTRICT 17,OTHER,OTHER,910
2000,ALASKA,9882,DISTRICT 18,DEMOCRAT,AL GORE,2739
2000,ALASKA,9882,DISTRICT 18,REPUBLICAN,GEORGE W. BUSH,5421
2000,ALASKA,9882,DISTRICT 18,OTHER,OTHER,1722
2000,ALASKA,7951,DISTRICT 19,DEMOCRAT,AL GORE,2350
2000,ALASKA,7951,DISTRICT 19,REPUBLICAN,GEORGE W. BUSH,4619
2000,ALASKA,7951,DISTRICT 19,OTHER,OTHER,982
2000,ALASKA,6963,DISTRICT 20,DEMOCRAT,AL GORE,2259
2000,ALASKA,6963,DISTRICT 20,REPUBLICAN,GEORGE W. BUSH,3648
2000,ALASKA,6963,DISTRICT 20,OTHER,OTHER,1056
2000,ALASKA,6629,DISTRICT 21,DEMOCRAT,AL GORE,2309
2000,ALASKA,6629,DISTRICT 21,REPUBLICAN,GEORGE W. BUSH,3263
2000,ALASKA,6629,DISTRICT 21,OTHER,OTHER,1057
2000,ALASKA,8525,DISTRICT 22,DEMOCRAT,AL GORE,2656
2000,ALASKA,8525,DISTRICT 22,REPUBLICAN,GEORGE W. BUSH,4910
2000,ALASKA,8525,DISTRICT 22,OTHER,OTHER,959
2000,ALASKA,4630,DISTRICT 23,DEMOCRAT,AL GORE,1282
2000,ALASKA,4630,DISTRICT 23,REPUBLICAN,GEORGE W. BUSH,2961
2000,ALASKA,4630,DISTRICT 23,OTHER,OTHER,387
2000,ALASKA,7915,DISTRICT 24,DEMOCRAT,AL GORE,1985
2000,ALASKA,7915,DISTRICT 24,REPUBLICAN,GEORGE W. BUSH,5063
2000,ALASKA,7915,DISTRICT 24,OTHER,OTHER,867
2000,ALASKA,8201,DISTRICT 25,DEMOCRAT,AL GORE,1697
2000,ALASKA,8201,DISTRICT 25,REPUBLICAN,GEORGE W. BUSH,5489
2000,ALASKA,8201,DISTRICT 25,OTHER,OTHER,1015
2000,ALASKA,8590,DISTRICT 26,DEMOCRAT,AL GORE,1608
2000,ALASKA,8590,DISTRICT 26,REPUBLICAN,GEORGE W. BUSH,5869
2000,ALASKA,8590,DISTRICT 26,OTHER,OTHER,1113
2000,ALASKA,10438,DISTRICT 27,DEMOCRAT,AL GORE,2199
2000,ALASKA,10438,DISTRICT 27,REPUBLICAN,GEORGE W. BUSH,6714
2000,ALASKA,10438,DISTRICT 27,OTHER,OTHER,1525
2000,ALASKA,11040,DISTRICT 28,DEMOCRAT,AL GORE,2116
2000,ALASKA,11040,DISTRICT 28,REPUBLICAN,GEORGE W. BUSH,7113
2000,ALASKA,11040,DISTRICT 28,OTHER,OTHER,1811
2000,ALASKA,8823,DISTRICT 29,DEMOCRAT,AL GORE,2806
2000,ALASKA,8823,DISTRICT 29,REPUBLICAN,GEORGE W. BUSH,4054
2000,ALASKA,8823,DISTRICT 29,OTHER,OTHER,1963
2000,ALASKA,6083,DISTRICT 30,DEMOCRAT,AL GORE,1698
2000,ALASKA,6083,DISTRICT 30,REPUBLICAN,GEORGE W. BUSH,3622
2000,ALASKA,6083,DISTRICT 30,OTHER,OTHER,763
2000,ALASKA,5965,DISTRICT 31,DEMOCRAT,AL GORE,1831
2000,ALASKA,5965,DISTRICT 31,REPUBLICAN,GEORGE W. BUSH,3326
2000,ALASKA,5965,DISTRICT 31,OTHER,OTHER,808
2000,ALASKA,6033,DISTRICT 32,DEMOCRAT,AL GORE,1389
2000,ALASKA,6033,DISTRICT 32,REPUBLICAN,GEORGE W. BUSH,4178
2000,ALASKA,6033,DISTRICT 32,OTHER,OTHER,466
2000,ALASKA,8712,DISTRICT 33,DEMOCRAT,AL GORE,1765
2000,ALASKA,8712,DISTRICT 33,REPUBLICAN,GEORGE W. BUSH,5804
2000,ALASKA,8712,DISTRICT 33,OTHER,OTHER,1143
2000,ALASKA,7154,DISTRICT 34,DEMOCRAT,AL GORE,1300
2000,ALASKA,7154,DISTRICT 34,REPUBLICAN,GEORGE W. BUSH,5243
2000,ALASKA,7154,DISTRICT 34,OTHER,OTHER,611
2000,ALASKA,6382,DISTRICT 35,DEMOCRAT,AL GORE,1208
2000,ALASKA,6382,DISTRICT 35,REPUBLICAN,GEORGE W. BUSH,4278
2000,ALASKA,6382,DISTRICT 35,OTHER,OTHER,896
2000,ALASKA,5577,DISTRICT 36,DEMOCRAT,AL GORE,1945
2000,ALASKA,5577,DISTRICT 36,REPUBLICAN,GEORGE W. BUSH,3007
2000,ALASKA,5577,DISTRICT 36,OTHER,OTHER,625
2000,ALASKA,5028,DISTRICT 37,DEMOCRAT,AL GORE,1821
2000,ALASKA,5028,DISTRICT 37,REPUBLICAN,GEORGE W. BUSH,2725
2000,ALASKA,5028,DISTRICT 37,OTHER,OTHER,482
2000,ALASKA,4976,DISTRICT 38,DEMOCRAT,AL GORE,2015
2000,ALASKA,4976,DISTRICT 38,REPUBLICAN,GEORGE W. BUSH,2467
2000,ALASKA,4976,DISTRICT 38,OTHER,OTHER,494
2000,ALASKA,5188,DISTRICT 39,DEMOCRAT,AL GORE,2282
2000,ALASKA,5188,DISTRICT 39,REPUBLICAN,GEORGE W. BUSH,2321
2000,ALASKA,5188,DISTRICT 39,OTHER,OTHER,585
2000,ALASKA,3226,DISTRICT 40,DEMOCRAT,AL GORE,1024
2000,ALASKA,3226,DISTRICT 40,REPUBLICAN,GEORGE W. BUSH,1831
2000,ALASKA,3226,DISTRICT 40,OTHER,OTHER,371
2000,ALASKA,0,DISTRICT 99,DEMOCRAT,AL GORE,0
2000,ALASKA,0,DISTRICT 99,REPUBLICAN,GEORGE W. BUSH,0
2000,ALASKA,0,DISTRICT 99,OTHER,OTHER,0
2004,ALASKA,10417,DISTRICT 1,DEMOCRAT,JOHN KERRY,3662
2004,ALASKA,10417,DISTRICT 1,REPUBLICAN,GEORGE W. BUSH,6303
2004,ALASKA,10417,DISTRICT 1,OTHER,OTHER,452
2004,ALASKA,11402,DISTRICT 2,DEMOCRAT,JOHN KERRY,4961
2004,ALASKA,11402,DISTRICT 2,REPUBLICAN,GEORGE W. BUSH,5943
2004,ALASKA,11402,DISTRICT 2,OTHER,OTHER,498
2004,ALASKA,11748,DISTRICT 3,DEMOCRAT,JOHN KERRY,6513
2004,ALASKA,11748,DISTRICT 3,REPUBLICAN,GEORGE W. BUSH,4790
2004,ALASKA,11748,DISTRICT 3,OTHER,OTHER,445
2004,ALASKA,10987,DISTRICT 4,DEMOCRAT,JOHN KERRY,4768
2004,ALASKA,10987,DISTRICT 4,REPUBLICAN,GEORGE W. BUSH,5802
2004,ALASKA,10987,DISTRICT 4,OTHER,OTHER,417
2004,ALASKA,10609,DISTRICT 5,DEMOCRAT,JOHN KERRY,4679
2004,ALASKA,10609,DISTRICT 5,REPUBLICAN,GEORGE W. BUSH,5439
2004,ALASKA,10609,DISTRICT 5,OTHER,OTHER,491
2004,ALASKA,10310,DISTRICT 6,DEMOCRAT,JOHN KERRY,3728
2004,ALASKA,10310,DISTRICT 6,REPUBLICAN,GEORGE W. BUSH,6177
2004,ALASKA,10310,DISTRICT 6,OTHER,OTHER,405
2004,ALASKA,13221,DISTRICT 7,DEMOCRAT,JOHN KERRY,5008
2004,ALASKA,13221,DISTRICT 7,REPUBLICAN,GEORGE W. BUSH,7693
2004,ALASKA,13221,DISTRICT 7,OTHER,OTHER,520
2004,ALASKA,12942,DISTRICT 8,DEMOCRAT,JOHN KERRY,5758
2004,ALASKA,12942,DISTRICT 8,REPUBLICAN,GEORGE W. BUSH,6615
2004,ALASKA,12942,DISTRICT 8,OTHER,OTHER,569
2004,ALASKA,11486,DISTRICT 9,DEMOCRAT,JOHN KERRY,4177
2004,ALASKA,11486,DISTRICT 9,REPUBLICAN,GEORGE W. BUSH,6934
2004,ALASKA,11486,DISTRICT 9,OTHER,OTHER,375
2004,ALASKA,10750,DISTRICT 10,DEMOCRAT,JOHN KERRY,3670
